1,Via_del_Castellaccio
2,Borgo_Sant'Apostolo
3,Via_dei_Fibbiai
4,Borgo_Allegri
5,Via_de'_Ginori
6,Via_de'_Medici
7,Via_de'_Rondinelli
8,Via_dei_Corsi
9,Borgo_San_Jacopo
10,Via_San_Giuseppe
11,Via_del_Fiore
12,Borgo_la_Noce
13,Via_dei_Armati
14,Via_del_Campuccio
15,Borgo_San_Iacopo
16,Borgo_Stella
17,Via_del_Crocefisso
18,Chiasso_Borgherini
19,Via_dei_Bonizzi
20,Via_de'_Rondinelli
21,Via_dei_Corsi
22,Via_Ricasoli
23,Via_degli_Arazzieri
24,Borgo_San_Friano
25,Via_del_Giglio
26,Chiasso_Borgherini
27,Borgo_San_Friano
28,Via_del_Cocomero
29,Borgo_degli_Albizi
30,Via_de'_Servi
31,Via_dei_Cavalieri
32,Via_degli_Arazzieri
33,Via_del_Cestello
34,Via_de'_Medici
35,Via_San_Giuseppe
36,Via_dei_Ferravecchi
37,Via_dei_Federighi
38,Borgo_Ognissanti
39,Via_dei_Corsi
40,Via_dei_Fossi
41,Via_Teatina
42,Via_San_Giuseppe
43,Via_del_Castellaccio
44,Via_de'_Pandolfini
45,Via_de'_Malcontenti
46,Chiasso_Borgherini
47,Borgo_San_Friano
48,Via_dei_Fossi
49,Via_del_Canto_dei_Girolami
50,Via_de'_Servi
51,Chiasso_Borgherini
52,Borgo_San_Lorenzo
53,Via_del_Cestello
54,Via_dei_Corsi
55,Via_de'_Ginori
56,Via_de'_Medici
57,Via_del_Canto_dei_Girolami
58,Via_degli_Asini
59,Via_dei_Cavalieri
60,Via_del_Cestello
61,Via_dei_Bonizzi
62,Via_de'_Medici
63,Via_dei_Armati
64,Via_de'_Malcontenti
65,Via_del_Cocomero
66,Borgo_Ognissanti
67,Via_de'_Peruzzi
68,Via_dei_Ferravecchi
69,Via_de'_Vergognosi
70,Via_dei_Bonizzi
71,Via_del_Crocefisso
72,Via_de'_Pandolfini
73,Via_de'_Cerchi
74,Via_Santa_Reparata
75,Borgo_San_Lorenzo
76,Via_de'_Medici
77,Borgo_Sant'Apostolo
78,Via_degli_Asini
79,Via_del_Cocomero
80,Borgo_Panicale
81,Via_del_Campuccio
82,Via_de'_Cerchi
83,Via_del_Chiasso_del_Renaio
84,Via_de'_Servi
85,Via_del_Crocefisso
86,Via_de'_Guicciardini
87,Via_dei_Calzaiuoli
88,Borgo_de'_Greci
89,Via_dei_Fibbiai
90,Borgo_San_Lorenzo
91,Via_de'_Pandolfini
92,Via_dei_Federighi
93,Borgo_Santa_Croce
94,Via_de'_Vergognosi
95,Via_del_Castellaccio
96,Borgo_Sant'Apostolo
97,Chiasso_Altoviti
98,Via_dei_Fibbiai
99,Borgo_Stella
100,Via_del_Fiore
101,Via_dei_Fibbiai
102,Via_de'_Tornabuoni
103,Via_della_Condotta
104,Via_Teatina
105,Via_dei_Corsi
106,Via_del_Castellaccio
107,Via_dei_Corsi
108,Borgo_la_Noce
109,Borgo_Santa_Croce
110,Via_de'_Pandolfini
111,Via_dei_Armati
112,Via_de'_Peruzzi
113,Via_de'_Medici
114,Borgo_Stella
115,Via_de'_Tornabuoni
116,Via_de'_Servi
117,Via_San_Giuseppe
118,Via_della_Mosca
119,Via_de'_Serragli
120,Via_dei_Ferravecchi
121,Via_del_Canto_dei_Girolami
122,Via_del_Canto_dei_Girolami
123,Via_dei_Federighi
124,Via_Ricasoli
125,Borgo_Panicale
126,Borgo_de'_Greci
127,Via_del_Campuccio
128,Borgo_Ognissanti
129,Via_del_Crocefisso
130,Via_de'_Peruzzi
131,Borgo_Santa_Croce
132,Via_de'_Guicciardini
133,Via_del_Crocefisso
134,Via_della_Condotta
135,Via_del_Cocomero
136,Via_dei_Geppi
137,Via_del_Giglio
138,Via_de'_Fossi
139,Via_del_Giglio
140,Borgo_la_Noce
141,Via_degli_Arazzieri
142,Via_dei_Federighi
143,Chiasso_Altoviti
144,Via_San_Giuseppe
145,Via_dei_Fibbiai
146,Borgo_Sant'Apostolo
147,Via_Sant'Orsola
148,Via_de'_Cerchi
149,Borgo_degli_Albizi
150,Via_Ricasoli
151,Via_dei_Calzaiuoli
152,Via_de'_Tornabuoni
153,Via_dei_Calzaiuoli
154,Borgo_San_Jacopo
155,Via_dei_Giraldi
156,Borgo_de'_Greci
157,Via_dei_Cavalieri
158,Via_Santa_Reparata
159,Via_dei_Ferravecchi
160,Via_Sant'Orsola
161,Via_de'_Peruzzi
162,Via_della_Mosca
163,Borgo_Ognissanti
164,Via_de'_Tornabuoni
165,Via_del_Castellaccio
166,Via_de'_Tornabuoni
167,Via_de'_Fossi
168,Via_dei_Calzaiuoli
169,Via_del_Canto_dei_Girolami
170,Borgo_de'_Greci
171,Borgo_Panicale
172,Via_Teatina
173,Via_degli_Antinori
174,Via_degli_Asini
175,Via_del_Castellaccio
176,Via_de'_Pandolfini
177,Via_dei_Ferravecchi
178,Via_dei_Armati
179,Via_dei_Gondi
180,Via_dei_Bonizzi
181,Chiasso_Altoviti
182,Via_de'_Medici
183,Via_Santa_Reparata
184,Borgo_la_Croce
185,Via_dei_Corsi
186,Chiasso_Borgherini
187,Borgo_San_Lorenzo
188,Borgo_Santa_Croce
189,Via_della_Condotta
190,Via_dei_Federighi
191,Via_dei_Fibbiai
192,Via_dei_Ferravecchi
193,Chiasso_Altoviti
194,Via_della_Condotta
195,Via_de'_Ginori
196,Borgo_Panicale
197,Via_de'_Ginori
198,Borgo_Panicale
199,Via_de'_Rondinelli
200,Via_del_Chiasso_del_Renaio
201,Borgo_Ognissanti
202,Via_del_Campuccio
203,Borgo_degli_Albizi
204,Via_del_Cocomero
205,Borgo_di_S._Piero_Gattolini
206,Via_Sant'Orsola
207,Borgo_de'_Greci
208,Via_dei_Gondi
209,Via_de'_Peruzzi
210,Via_dei_Ferravecchi
211,Borgo_San_Lorenzo
212,Via_dei_Fossi
213,Borgo_Panicale
214,Via_Sant'Orsola
215,Via_della_Mosca
216,Borgo_la_Croce
217,Via_del_Castellaccio
218,Via_del_Canto_dei_Girolami
219,Chiasso_Borgherini
220,Borgo_Sant'Apostolo
221,Via_de'_Rondinelli
222,Via_Sant'Orsola
223,Via_del_Fiore
224,Via_degli_Asini
225,Via_dei_Federighi
226,Via_del_Crocefisso
227,Borgo_la_Croce
228,Via_de'_Martelli
229,Via_degli_Arazzieri
230,Via_dei_Bonizzi
231,Via_de'_Servi
232,Borgo_de'_Greci
233,Borgo_Allegri
234,Borgo_San_Lorenzo
235,Borgo_Stella
236,Via_de'_Serragli
237,Via_dei_Fossi
238,Via_del_Castellaccio
239,Via_de'_Rondinelli
240,Via_del_Campaccio
241,Via_del_Giglio
242,Via_del_Cocomero
243,Borgo_di_S._Piero_Gattolini
244,Via_del_Chiasso_del_Renaio
245,Via_Sant'Orsola
246,Via_del_Fiore
247,Borgo_Santa_Croce
248,Via_Santa_Reparata
249,Borgo_degli_Albizi
250,Via_de'_Servi
251,Borgo_di_S._Piero_Gattolini
252,Borgo_de'_Greci
253,Borgo_Sant'Apostolo
254,Via_de'_Cerchi
255,Borgo_Panicale
256,Borgo_degli_Albizi
257,Via_de'_Peruzzi
258,Via_de'_Pandolfini
259,Borgo_Ognissanti
260,Via_de'_Malcontenti
261,Via_de'_Peruzzi
262,Borgo_la_Croce
263,Via_del_Canto_dei_Girolami
264,Via_dei_Ferravecchi
265,Via_del_Crocefisso
266,Via_del_Castellaccio
267,Borgo_Panicale
268,Via_de'_Martelli
269,Via_de'_Fossi
270,Via_degli_Antinori
271,Borgo_la_Croce
272,Via_del_Corno
273,Via_San_Giuseppe
274,Via_dei_Fossi
275,Via_de'_Cerchi
276,Borgo_Stella
277,Borgo_San_Friano
278,Borgo_de'_Greci
279,Via_de'_Serragli
280,Borgo_San_Jacopo
281,Via_degli_Asini
282,Via_dei_Gondi
283,Via_del_Castellaccio
284,Via_della_Mosca
285,Via_de'_Rondinelli
286,Via_dei_Geppi
287,Via_del_Fiore
288,Via_degli_Arazzieri
289,Via_de'_Fossi
290,Via_de'_Peruzzi
291,Via_del_Giglio
292,Via_dei_Bonizzi
293,Via_della_Mosca
294,Via_del_Fiore
295,Via_del_Campuccio
296,Via_dei_Cavalieri
297,Borgo_Stella
298,Via_degli_Antinori
299,Via_de'_Tornabuoni
300,Via_de'_Pandolfini
301,Via_dei_Corsi
302,Via_de'_Servi
303,Via_Santa_Reparata
304,Borgo_San_Friano
305,Via_del_Cocomero
306,Borgo_Stella
307,Borgo_di_S._Piero_Gattolini
308,Via_de'_Martelli
309,Via_del_Giglio
310,Via_degli_Asini
311,Via_de'_Serragli
312,Borgo_degli_Albizi
313,Via_de'_Peruzzi
314,Via_de'_Guicciardini
315,Via_dei_Ferravecchi
316,Via_del_Crocefisso
317,Via_Santa_Reparata
318,Borgo_la_Noce
319,Borgo_San_Jacopo
320,Via_dei_Gondi
321,Borgo_Allegri
322,Via_de'_Codaritorta
323,Borgo_San_Jacopo
324,Borgo_San_Lorenzo
325,Borgo_la_Croce
326,Borgo_San_Iacopo
327,Chiasso_Altoviti
328,Via_de'_Ginori
329,Via_de'_Peruzzi
330,Via_del_Corno
331,Via_de'_Fossi
332,Via_del_Cestello
333,Borgo_Ognissanti
334,Via_de'_Fossi
335,Via_de'_Vergognosi
336,Via_del_Chiasso_del_Renaio
337,Via_de'_Medici
338,Via_del_Crocefisso
339,Via_de'_Martelli
340,Via_della_Condotta
341,Via_de'_Ginori
342,Via_del_Campuccio
343,Via_de'_Codaritorta
344,Borgo_Stella
345,Via_de'_Ginori
346,Borgo_Sant'Apostolo
347,Via_de'_Guicciardini
348,Via_degli_Antinori
349,Via_de'_Ginori
350,Borgo_San_Iacopo
351,Borgo_San_Lorenzo
352,Via_della_Condotta
353,Borgo_Stella
354,Via_Sant'Orsola
355,Via_degli_Antinori
356,Via_della_Condotta
357,Borgo_Allegri
358,Via_dei_Cavalieri
359,Via_de'_Fossi
360,Borgo_San_Iacopo
361,Via_del_Crocefisso
362,Via_de'_Cerchi
363,Via_del_Cestello
364,Via_de'_Rondinelli
365,Chiasso_Borgherini
366,Borgo_San_Iacopo
367,Via_de'_Codaritorta
368,Borgo_degli_Albizi
369,Via_del_Crocefisso
370,Via_dei_Bonizzi
371,Via_Santa_Reparata
372,Via_de'_Codaritorta
373,Via_dei_Corsi
374,Via_de'_Rondinelli
375,Borgo_Stella
376,Borgo_Allegri
377,Via_dei_Ferravecchi
378,Via_degli_Antinori
379,Borgo_la_Noce
380,Via_dei_Geppi
381,Via_de'_Vergognosi
382,Via_della_Mosca
383,Via_dei_Corsi
384,Via_dei_Federighi
385,Borgo_la_Croce
386,Via_Santa_Reparata
387,Borgo_de'_Greci
388,Via_de'_Medici
389,Borgo_Santa_Croce
390,Via_de'_Guicciardini
391,Via_de'_Ginori
392,Borgo_la_Noce
393,Borgo_degli_Albizi
394,Via_dei_Fossi
395,Via_dei_Fossi
396,Via_dei_Calzaiuoli
397,Via_dei_Bonizzi
398,Via_dei_Corsi
399,Via_dei_Giraldi
400,Via_de'_Serragli
401,Borgo_di_S._Piero_Gattolini
402,Via_del_Castellaccio
403,Via_de'_Serragli
404,Borgo_la_Croce
405,Via_della_Mosca
406,Via_de'_Serragli
407,Via_del_Chiasso_del_Renaio
408,Via_dei_Fossi
409,Via_dei_Corsi
410,Via_Ricasoli
411,Via_della_Condotta
412,Via_de'_Medici
413,Via_della_Mosca
414,Via_dei_Corsi
415,Via_del_Crocefisso
416,Borgo_degli_Albizi
417,Via_de'_Ginori
418,Via_de'_Malcontenti
419,Borgo_Stella
420,Chiasso_Borgherini
421,Via_degli_Antinori
422,Via_dei_Calzaiuoli
423,Borgo_di_S._Piero_Gattolini
424,Via_del_Fiore
425,Borgo_San_Friano
426,Via_Ricasoli
427,Via_dei_Corsi
428,Via_della_Mosca
429,Via_de'_Tornabuoni
430,Via_de'_Serragli
431,Via_de'_Vergognosi
432,Via_del_Crocefisso
433,Borgo_degli_Albizi
434,Via_de'_Cerchi
435,Via_Teatina
436,Via_Ricasoli
437,Via_Ricasoli
438,Via_dei_Cavalieri
439,Via_de'_Ginori
440,Via_de'_Martelli
441,Via_Sant'Orsola
442,Borgo_la_Noce
443,Borgo_San_Lorenzo
444,Via_dei_Corsi
445,Via_del_Fiore
446,Via_dei_Geppi
447,Via_dei_Gondi
448,Via_de'_Codaritorta
449,Via_de'_Tornabuoni
450,Via_del_Castellaccio
451,Borgo_di_S._Piero_Gattolini
452,Via_dei_Fossi
453,Via_del_Giglio
454,Via_Santa_Reparata
455,Borgo_la_Noce
456,Via_degli_Arazzieri
457,Via_dei_Ferravecchi
458,Via_San_Giuseppe
459,Via_del_Cocomero
460,Via_del_Cestello
461,Borgo_di_S._Piero_Gattolini
462,Via_Teatina
463,Borgo_degli_Albizi
464,Via_dei_Fibbiai
465,Via_de'_Codaritorta
466,Via_del_Castellaccio
467,Via_dei_Calzaiuoli
468,Via_de'_Servi
469,Via_San_Giuseppe
470,Via_della_Mosca
471,Via_de'_Codaritorta
472,Borgo_Allegri
473,Via_del_Giglio
474,Via_del_Castellaccio
475,Via_del_Giglio
476,Via_de'_Medici
477,Borgo_degli_Albizi
478,Via_del_Fiore
479,Borgo_de'_Greci
480,Via_dei_Giraldi
481,Borgo_San_Iacopo
482,Via_del_Fiore
483,Via_del_Cestello
484,Via_de'_Cerchi
485,Via_del_Corno
486,Via_degli_Asini
487,Via_de'_Tornabuoni
488,Via_degli_Asini
489,Via_de'_Fossi
490,Via_San_Giuseppe
491,Via_dei_Fossi
492,Via_de'_Pandolfini
493,Borgo_Stella
494,Via_San_Giuseppe
495,Via_Sant'Orsola
496,Via_dei_Gondi
497,Via_dei_Calzaiuoli
498,Via_dei_Armati
499,Via_degli_Arazzieri
500,Borgo_San_Friano
501,Borgo_Panicale
502,Via_dei_Ferravecchi
503,Via_de'_Rondinelli
504,Borgo_Stella
505,Borgo_degli_Albizi
506,Chiasso_Altoviti
507,Via_de'_Fossi
508,Via_dei_Fossi
509,Via_dei_Gondi
510,Borgo_San_Lorenzo
511,Via_del_Giglio
512,Via_de'_Tornabuoni
513,Via_del_Fiore
514,Via_de'_Fossi
515,Via_della_Condotta
516,Via_degli_Asini
517,Via_Santa_Reparata
518,Via_de'_Medici
519,Via_degli_Arazzieri
520,Borgo_Santa_Croce
521,Borgo_San_Lorenzo
522,Via_dei_Geppi
523,Via_dei_Bonizzi
524,Via_dei_Gondi
525,Via_del_Crocefisso
526,Borgo_Santa_Croce
527,Via_degli_Arazzieri
528,Borgo_la_Noce
529,Borgo_Sant'Apostolo
530,Via_Santa_Reparata
531,Via_de'_Martelli
532,Via_del_Canto_dei_Girolami
533,Via_dei_Federighi
534,Via_Teatina
535,Via_della_Condotta
536,Via_dei_Calzaiuoli
537,Via_del_Campuccio
538,Via_de'_Serragli
539,Borgo_la_Croce
540,Via_de'_Codaritorta
541,Via_Santa_Reparata
542,Via_dei_Gondi
543,Via_del_Cocomero
544,Borgo_de'_Greci
545,Via_dei_Fossi
546,Via_del_Giglio
547,Borgo_de'_Greci
548,Via_del_Cocomero
549,Via_dei_Corsi
550,Borgo_Allegri
551,Via_de'_Fossi
552,Via_Santa_Reparata
553,Via_della_Condotta
554,Via_dei_Armati
555,Via_del_Castellaccio
556,Via_de'_Pandolfini
557,Via_de'_Guicciardini
558,Via_del_Canto_dei_Girolami
559,Borgo_di_S._Piero_Gattolini
560,Borgo_Allegri
561,Borgo_San_Iacopo
562,Via_del_Fiore
563,Via_della_Mosca
564,Via_dei_Corsi
565,Via_degli_Asini
566,Via_degli_Antinori
567,Via_dei_Gondi
568,Via_de'_Martelli
569,Via_del_Campuccio
570,Via_dei_Calzaiuoli
571,Via_degli_Arazzieri
572,Via_dei_Ferravecchi
573,Via_de'_Ginori
574,Borgo_Panicale
575,Via_de'_Servi
576,Via_dei_Fossi
577,Via_del_Canto_dei_Girolami
578,Via_San_Giuseppe
579,Via_del_Giglio
580,Via_de'_Codaritorta
581,Borgo_Santa_Croce
582,Via_del_Canto_dei_Girolami
583,Via_degli_Asini
584,Via_dei_Armati
585,Borgo_San_Friano
586,Borgo_degli_Albizi
587,Borgo_degli_Albizi
588,Via_del_Campuccio
589,Via_de'_Servi
590,Via_de'_Vergognosi
591,Borgo_San_Lorenzo
592,Via_del_Cestello
593,Via_de'_Vergognosi
594,Borgo_San_Friano
595,Via_de'_Tornabuoni
596,Via_del_Canto_dei_Girolami
597,Via_dei_Giraldi
598,Borgo_Panicale
599,Borgo_Sant'Apostolo
600,Via_del_Castellaccio
601,Via_dei_Corsi
602,Via_dei_Corsi
603,Via_degli_Arazzieri
604,Via_Santa_Reparata
605,Via_de'_Cerchi
606,Via_de'_Medici
607,Via_San_Giuseppe
608,Via_San_Giuseppe
609,Via_Sant'Orsola
610,Via_dei_Ferravecchi
611,Borgo_degli_Albizi
612,Via_del_Castellaccio
613,Borgo_San_Friano
614,Borgo_San_Friano
615,Via_de'_Malcontenti
616,Via_dei_Armati
617,Via_de'_Rondinelli
618,Via_Ricasoli
619,Via_de'_Codaritorta
620,Via_dei_Gondi
621,Borgo_Panicale
622,Via_del_Crocefisso
623,Via_Santa_Reparata
624,Borgo_Ognissanti
625,Via_del_Cestello
626,Via_dei_Armati
627,Via_del_Canto_dei_Girolami
628,Via_dei_Federighi
629,Via_Santa_Reparata
630,Borgo_la_Croce
631,Via_del_Campuccio
632,Borgo_la_Croce
633,Via_de'_Peruzzi
634,Via_de'_Rondinelli
635,Via_de'_Cerchi
636,Via_della_Mosca
637,Chiasso_Borgherini
638,Borgo_Ognissanti
639,Borgo_di_S._Piero_Gattolini
640,Via_dei_Fossi
641,Via_del_Campuccio
642,Via_dei_Giraldi
643,Borgo_Allegri
644,Via_de'_Peruzzi
645,Via_de'_Rondinelli
646,Via_dei_Giraldi
647,Via_dei_Giraldi
648,Via_dei_Geppi
649,Via_del_Fiore
650,Via_dei_Cavalieri
651,Via_del_Campaccio
652,Via_de'_Vergognosi
653,Via_del_Corno
654,Via_dei_Cavalieri
655,Via_degli_Antinori
656,Via_de'_Serragli
657,Via_de'_Cerchi
658,Via_del_Fiore
659,Borgo_Santa_Croce
660,Via_de'_Fossi
661,Via_della_Mosca
662,Via_degli_Antinori
663,Via_dei_Federighi
664,Via_dei_Geppi
665,Via_de'_Medici
666,Via_Sant'Orsola
667,Via_de'_Medici
668,Borgo_Santa_Croce
669,Via_degli_Asini
670,Borgo_San_Iacopo
671,Via_del_Giglio
672,Borgo_Stella
673,Borgo_San_Jacopo
674,Chiasso_Altoviti
675,Via_dei_Cavalieri
676,Borgo_San_Lorenzo
677,Via_de'_Ginori
678,Via_de'_Medici
679,Borgo_Santa_Croce
680,Via_della_Mosca
681,Borgo_San_Lorenzo
682,Via_degli_Asini
683,Via_de'_Medici
684,Chiasso_Borgherini
685,Borgo_di_S._Piero_Gattolini
686,Via_de'_Fossi
687,Chiasso_Altoviti
688,Via_del_Cestello
689,Via_San_Giuseppe
690,Borgo_San_Jacopo
691,Chiasso_Borgherini
692,Borgo_Ognissanti
693,Via_Sant'Orsola
694,Via_del_Castellaccio
695,Borgo_Panicale
696,Borgo_degli_Albizi
697,Borgo_degli_Albizi
698,Via_dei_Armati
699,Via_degli_Antinori
700,Via_della_Mosca
701,Chiasso_Borgherini
702,Borgo_San_Jacopo
703,Via_del_Corno
704,Via_de'_Tornabuoni
705,Chiasso_Borgherini
706,Borgo_Stella
707,Chiasso_Altoviti
708,Via_de'_Codaritorta
709,Borgo_San_Iacopo
710,Via_de'_Medici
711,Via_de'_Codaritorta
712,Via_de'_Peruzzi
713,Via_dei_Armati
714,Via_della_Condotta
715,Via_dei_Bonizzi
716,Via_de'_Servi
717,Via_dei_Corsi
718,Via_del_Canto_dei_Girolami
719,Via_de'_Guicciardini
720,Via_degli_Antinori
721,Borgo_Allegri
722,Via_del_Chiasso_del_Renaio
723,Via_dei_Ferravecchi
724,Via_del_Corno
725,Borgo_Stella
726,Via_del_Corno
727,Borgo_Panicale
728,Via_dei_Geppi
729,Via_del_Crocefisso
730,Via_de'_Malcontenti
731,Via_degli_Arazzieri
732,Borgo_San_Jacopo
733,Via_dei_Gondi
734,Borgo_de'_Greci
735,Via_dei_Geppi
736,Via_de'_Codaritorta
737,Chiasso_Borgherini
738,Via_dei_Fossi
739,Via_della_Condotta
740,Borgo_Panicale
741,Borgo_San_Friano
742,Via_Sant'Orsola
743,Chiasso_Altoviti
744,Via_de'_Guicciardini
745,Via_de'_Fossi
746,Via_de'_Rondinelli
747,Borgo_Santa_Croce
748,Via_de'_Ginori
749,Via_dei_Corsi
750,Via_dei_Federighi
751,Via_Teatina
752,Via_della_Mosca
753,Via_del_Giglio
754,Borgo_la_Noce
755,Via_de'_Vergognosi
756,Via_de'_Pandolfini
757,Via_de'_Pandolfini
758,Via_de'_Cerchi
759,Via_del_Campaccio
760,Via_del_Cestello
761,Via_de'_Medici
762,Via_del_Cocomero
763,Via_del_Canto_dei_Girolami
764,Via_degli_Asini
765,Via_del_Castellaccio
766,Via_de'_Rondinelli
767,Via_dei_Corsi
768,Borgo_la_Noce
769,Borgo_San_Friano
